x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.7588815689086914,0.8587726950645447,-6.695479441987118e-07,0.7010053992271423,0.7349089980125427,-0.009750970639288425,0.6747921705245972,0.610808789730072,-0.024205602705478668,0.6659390926361084,0.5156492590904236,-0.03818560391664505,0.6669574975967407,0.4367651343345642,-0.04987939074635506,0.7301909923553467,0.553703784942627,-0.04672511667013168,0.6084936857223511,0.5721654295921326,-0.07354825735092163,0.6131163239479065,0.6315403580665588,-0.07918110489845276,0.6459108591079712,0.640044629573822,-0.08155688643455505,0.7472856044769287,0.619391679763794,-0.05936667323112488,0.6111886501312256,0.652173638343811,-0.08444777876138687,0.6287291646003723,0.6956965923309326,-0.07743799686431885,0.6637229323387146,0.6997830271720886,-0.07401187717914581,0.753951370716095,0.6952069401741028,-0.07296163588762283,0.6248835325241089,0.7255014181137085,-0.09658638387918472,0.6430537104606628,0.7597780227661133,-0.07952126860618591,0.6787436604499817,0.7570910453796387,-0.06877189874649048,0.7556943297386169,0.7737275958061218,-0.0874055027961731,0.6494787335395813,0.7929292321205139,-0.10448034852743149,0.6622188091278076,0.8116815090179443,-0.09641083329916,0.6945200562477112,0.8080300688743591,-0.08920272439718246,thumbs_up
0.7704636454582214,0.7860264778137207,-4.6049183310969966e-07,0.7483014464378357,0.6802895665168762,0.0005790744908154011,0.6967371106147766,0.5731643438339233,-0.009194068610668182,0.6571299433708191,0.49327319860458374,-0.01923416554927826,0.65522301197052,0.42124253511428833,-0.02938707172870636,0.6687076687812805,0.5374273657798767,-0.041174087673425674,0.5575511455535889,0.5834498405456543,-0.061183009296655655,0.5743833780288696,0.623638391494751,-0.060688603669404984,0.6062291860580444,0.6246715784072876,-0.05859076604247093,0.6692509055137634,0.6002958416938782,-0.05394311621785164,0.5535933375358582,0.6505267024040222,-0.07313533872365952,0.5803964734077454,0.6817370653152466,-0.06386761367321014,0.6157068610191345,0.6782708168029785,-0.058714527636766434,0.6683478951454163,0.6757885217666626,-0.0656835287809372,0.5690833926200867,0.7201924324035645,-0.08560284972190857,0.6005723476409912,0.7451822757720947,-0.06755007803440094,0.6344046592712402,0.7380378246307373,-0.05590642988681793,0.6669453382492065,0.7547276616096497,-0.07648138701915741,0.5926691889762878,0.7847077250480652,-0.09493337571620941,0.6210795044898987,0.8016087412834167,-0.08595965802669525,0.6501297950744629,0.7947145104408264,-0.07715646922588348,thumbs_up
0.771693766117096,0.7878434658050537,-4.7274707526412385e-07,0.7489562034606934,0.6831128597259521,0.0012052658712491393,0.6969869136810303,0.5749462842941284,-0.009113648906350136,0.6577569842338562,0.49434876441955566,-0.0199674554169178,0.655653178691864,0.4213351607322693,-0.03088971972465515,0.6678751707077026,0.540104866027832,-0.04105158895254135,0.5570133328437805,0.5829573273658752,-0.06209610402584076,0.5733249187469482,0.6229485869407654,-0.06199357286095619,0.6052997708320618,0.6241612434387207,-0.05979812145233154,0.6680800318717957,0.603278636932373,-0.05431712418794632,0.551650881767273,0.6501863598823547,-0.07463938742876053,0.5788537859916687,0.6826363801956177,-0.06526907533407211,0.6150020360946655,0.6787635684013367,-0.05952548235654831,0.6676839590072632,0.6790125966072083,-0.06657114624977112,0.5664426684379578,0.7182557582855225,-0.08774421364068985,0.5989909768104553,0.7430873513221741,-0.06920809298753738,0.6345787048339844,0.7366076707839966,-0.05666697025299072,0.66701340675354,0.7581454515457153,-0.07774977385997772,0.5919152498245239,0.7820717692375183,-0.0970505028963089,0.6215218305587769,0.7976844310760498,-0.08779985457658768,0.6521117687225342,0.790713906288147,-0.07848608493804932,thumbs_up
0.783096194267273,0.7872840166091919,-4.435109985934105e-07,0.7588056325912476,0.6779654622077942,0.0001313738466706127,0.7031778693199158,0.5686560273170471,-0.009032489731907845,0.6566385626792908,0.49214446544647217,-0.018719233572483063,0.655950129032135,0.4173516035079956,-0.02830713987350464,0.6577633023262024,0.5429893732070923,-0.032028619199991226,0.5538446307182312,0.5908718109130859,-0.05195656046271324,0.574005663394928,0.6287064552307129,-0.0542670302093029,0.607718825340271,0.6288391351699829,-0.05384398251771927,0.6545335650444031,0.6064272522926331,-0.04342098906636238,0.5459616780281067,0.665127694606781,-0.0613408200442791,0.5778369903564453,0.6936562657356262,-0.053673405200242996,0.6152822375297546,0.6846411228179932,-0.04920593649148941,0.6543425917625427,0.6809412837028503,-0.05434485152363777,0.5578492879867554,0.7284567952156067,-0.07438679784536362,0.5937570333480835,0.7494057416915894,-0.05790604650974274,0.6307643055915833,0.7387385368347168,-0.04660629853606224,0.6554768681526184,0.7605836987495422,-0.06443404406309128,0.581997275352478,0.7878429889678955,-0.08297812193632126,0.6161474585533142,0.8010964393615723,-0.07392197102308273,0.6494135856628418,0.7921129465103149,-0.06428118050098419,thumbs_up
0.7891610264778137,0.7896023392677307,-5.019255695515312e-07,0.7615095973014832,0.6779885292053223,0.007304028142243624,0.7060054540634155,0.5692811012268066,0.00145056564360857,0.6592849493026733,0.49226564168930054,-0.006805443670600653,0.6577202677726746,0.41733765602111816,-0.016486916691064835,0.6548548340797424,0.5428475737571716,-0.021600468084216118,0.55522221326828,0.5958883166313171,-0.035993658006191254,0.5717436671257019,0.6366480588912964,-0.03735961392521858,0.6012883186340332,0.6388151049613953,-0.037003595381975174,0.6490092277526855,0.6030277013778687,-0.03447241708636284,0.5471561551094055,0.6616023778915405,-0.04631859436631203,0.5731338262557983,0.6950108408927917,-0.03984202444553375,0.6090282201766968,0.6901363730430603,-0.03678817301988602,0.6465567350387573,0.6754376292228699,-0.045820269733667374,0.5548640489578247,0.7219865918159485,-0.059176236391067505,0.588229238986969,0.7470165491104126,-0.04447194188833237,0.6257544159889221,0.7387726306915283,-0.0357699953019619,0.6464399099349976,0.754546046257019,-0.055964771658182144,0.5812782049179077,0.7846074104309082,-0.07049747556447983,0.6157063245773315,0.7999489903450012,-0.062142472714185715,0.6495696902275085,0.7907015681266785,-0.05364855378866196,thumbs_up
0.7908635139465332,0.7905659675598145,-4.6850894364069973e-07,0.7670707702636719,0.6788734793663025,0.007539965678006411,0.7099175453186035,0.5694416165351868,0.0012771112378686666,0.661023736000061,0.4910286068916321,-0.007529863156378269,0.659986138343811,0.41507554054260254,-0.016970301046967506,0.6595799326896667,0.5404311418533325,-0.021720094606280327,0.5598434805870056,0.5875673890113831,-0.03774561360478401,0.5787183046340942,0.6251665353775024,-0.03993355482816696,0.6080687046051025,0.6242035031318665,-0.040129464119672775,0.6495753526687622,0.6018341183662415,-0.035633500665426254,0.5479089617729187,0.6560545563697815,-0.049268729984760284,0.5774313807487488,0.6862456798553467,-0.04162095859646797,0.6134830117225647,0.6781648397445679,-0.037152256816625595,0.6427968144416809,0.6759428381919861,-0.04832315072417259,0.5521827936172485,0.7188904285430908,-0.0624474361538887,0.5881203413009644,0.7433798909187317,-0.04492660239338875,0.6253598928451538,0.7342056035995483,-0.033846110105514526,0.6389347314834595,0.7568976879119873,-0.060062699019908905,0.5767726302146912,0.7841284275054932,-0.07408428192138672,0.6129285097122192,0.7978193759918213,-0.06394635140895844,0.6465051770210266,0.7872152328491211,-0.054004035890102386,thumbs_up
0.792729377746582,0.7922982573509216,-4.823608037440863e-07,0.7675778865814209,0.6809635162353516,0.007257301826030016,0.7093433737754822,0.5706114768981934,0.0007369068334810436,0.6612015962600708,0.49117159843444824,-0.008296734653413296,0.6603366732597351,0.41477566957473755,-0.017804443836212158,0.6587005853652954,0.5400798320770264,-0.02241210639476776,0.5577392578125,0.5886708498001099,-0.03857376426458359,0.5774636268615723,0.6276354193687439,-0.04047461971640587,0.6080048680305481,0.6272311210632324,-0.04032285884022713,0.6493918895721436,0.6014463901519775,-0.03617629036307335,0.5471469163894653,0.6581311225891113,-0.05003383010625839,0.5774638652801514,0.688793957233429,-0.04208793118596077,0.6139832139015198,0.6804631948471069,-0.03741699084639549,0.6431740522384644,0.6756285429000854,-0.04874042049050331,0.5521669983863831,0.7199434041976929,-0.06276281923055649,0.5886033177375793,0.7444648742675781,-0.045060381293296814,0.6259933114051819,0.7351306080818176,-0.03398805484175682,0.6397140622138977,0.7563393115997314,-0.06039230152964592,0.5771702527999878,0.7837406396865845,-0.07426677644252777,0.6135459542274475,0.7977725863456726,-0.0640731230378151,0.6471052169799805,0.7876060605049133,-0.05411306768655777,thumbs_up
0.7936210632324219,0.7940769791603088,-4.604347623171634e-07,0.7683133482933044,0.6794496178627014,0.00787427183240652,0.7111235857009888,0.5694514513015747,0.0017426463309675455,0.6606847643852234,0.49010998010635376,-0.006789262872189283,0.6588371396064758,0.41263800859451294,-0.01607378199696541,0.6563245058059692,0.5447044372558594,-0.021533163264393806,0.5571774244308472,0.5874196290969849,-0.0344315804541111,0.5737444758415222,0.6249786019325256,-0.03481196612119675,0.6018790006637573,0.6267951726913452,-0.034247271716594696,0.646413266658783,0.6045747399330139,-0.034508440643548965,0.5458036065101624,0.6576678156852722,-0.044767141342163086,0.5736122727394104,0.6883302330970764,-0.036372020840644836,0.6086884140968323,0.6826270222663879,-0.03234415128827095,0.6396519541740417,0.6774347424507141,-0.04584338515996933,0.5517594814300537,0.7200678586959839,-0.05592396855354309,0.5858981013298035,0.7434635162353516,-0.038416337221860886,0.6220864057540894,0.7350612282752991,-0.028711633756756783,0.6357940435409546,0.7566277384757996,-0.05625787377357483,0.5745323300361633,0.7823631763458252,-0.06709688156843185,0.6095448136329651,0.7952755093574524,-0.05647698789834976,0.6422752141952515,0.7855337858200073,-0.0471319779753685,thumbs_up
0.7949045300483704,0.7964659333229065,-4.881682116320007e-07,0.769448459148407,0.6803267002105713,0.009786384180188179,0.7114327549934387,0.5704978108406067,0.0046007707715034485,0.6625060439109802,0.4906649887561798,-0.003517556469887495,0.6599763631820679,0.41332754492759705,-0.012717314064502716,0.6568852066993713,0.542809247970581,-0.018573030829429626,0.5578826069831848,0.5874618291854858,-0.030839793384075165,0.5720208287239075,0.6267900466918945,-0.03156000375747681,0.5989770293235779,0.6304683685302734,-0.03139309585094452,0.6471264362335205,0.6024537086486816,-0.03249872475862503,0.5464527606964111,0.657403826713562,-0.04197484254837036,0.5730977654457092,0.68853360414505,-0.033936481922864914,0.608113169670105,0.683221161365509,-0.03028901480138302,0.6404520273208618,0.675870954990387,-0.04468396678566933,0.5515850782394409,0.7195618748664856,-0.0541975274682045,0.5854243636131287,0.7434104084968567,-0.03668338805437088,0.6214215755462646,0.7350056171417236,-0.027121996507048607,0.6371781826019287,0.7561576962471008,-0.05584314092993736,0.5741652250289917,0.7811973094940186,-0.066439688205719,0.6090738773345947,0.7946361303329468,-0.05533887818455696,0.6417889595031738,0.785091757774353,-0.045704856514930725,thumbs_up
0.7905033230781555,0.7931362986564636,-4.694236395152984e-07,0.7659894227981567,0.6712153553962708,0.01061857957392931,0.7104853391647339,0.5645190477371216,0.007215674966573715,0.6590670943260193,0.4877869188785553,0.0006702188402414322,0.6563916206359863,0.41190898418426514,-0.006838102359324694,0.6466172337532043,0.5462700724601746,-0.013739258982241154,0.5521071553230286,0.5953354239463806,-0.02296348102390766,0.5714939832687378,0.6331307888031006,-0.022081740200519562,0.6018466353416443,0.6342189908027649,-0.02123883180320263,0.6361179351806641,0.6054392457008362,-0.02648681215941906,0.5420982837677002,0.6640486121177673,-0.033397775143384933,0.5723016858100891,0.6936863660812378,-0.0258376132696867,0.6080206632614136,0.6867078542709351,-0.022735409438610077,0.6310584545135498,0.6771664023399353,-0.03726312145590782,0.549095869064331,0.7258955836296082,-0.044905681163072586,0.5849543213844299,0.7478936910629272,-0.029685812070965767,0.6212144494056702,0.7383944988250732,-0.021916553378105164,0.6302618980407715,0.7547864317893982,-0.046965498477220535,0.5769165754318237,0.7879621386528015,-0.0563783198595047,0.6112979650497437,0.8002103567123413,-0.04765459522604942,0.6422337293624878,0.7894229888916016,-0.039819683879613876,thumbs_up
